vaccine,country_code,country,year,coverage
MCV1,MRU,meru,2024,0.813003953
MCV2,MRU,meru,2024,0.591651524
MCV1,MRU,meru,2023,0.803003953
MCV2,MRU,meru,2023,0.581651524
MCV1,MRU,meru,2027,0.843003953
MCV2,MRU,meru,2027,0.621651524
MCV1,MRU,meru,2029,0.863003953
MCV2,MRU,meru,2029,0.641651524
MCV1,MRU,meru,2016,0.702654513
MCV2,MRU,meru,2016,0.288054421
MCV1,MRU,meru,2028,0.853003953
MCV2,MRU,meru,2028,0.631651524
MCV1,MRU,meru,2014,0.728446276
MCV2,MRU,meru,2014,0
MCV1,MRU,meru,2015,0.70661387
MCV2,MRU,meru,2015,0.252439553
MCV1,MRU,meru,2020,0.783040828
MCV2,MRU,meru,2020,0.475655376
MCV1,MRU,meru,2013,0.684401901
MCV2,MRU,meru,2013,0
MCV1,MRU,meru,2022,0.804354197
MCV2,MRU,meru,2022,0.550750839
MCV1,MRU,meru,2019,0.766848645
MCV2,MRU,meru,2019,0.495424484
MCV1,MRU,meru,2021,0.79028915
MCV2,MRU,meru,2021,0.522913949
MCV1,MIG,migori,2025,0.930410701
MCV2,MIG,migori,2025,0.687439005
MCV1,MIG,migori,2024,0.920410701
MCV2,MIG,migori,2024,0.677439005
MCV1,MIG,migori,2030,0.980410701
MCV2,MIG,migori,2030,0.737439005
MCV1,MIG,migori,2026,0.940410701
MCV2,MIG,migori,2026,0.697439005
MCV1,MIG,migori,2021,0.895992548
MCV2,MIG,migori,2021,0.616291677
MCV1,MIG,migori,2027,0.950410701
MCV2,MIG,migori,2027,0.707439005
MCV1,MIG,migori,2028,0.960410701
MCV2,MIG,migori,2028,0.717439005
MCV1,MIG,migori,2013,0.775946235
MCV2,MIG,migori,2013,0
MCV1,MIG,migori,2014,0.825871041
MCV2,MIG,migori,2014,0
MCV1,MIG,migori,2015,0.801134107
MCV2,MIG,migori,2015,0.301964356
MCV1,MIG,migori,2016,0.796631956
MCV2,MIG,migori,2016,0.34441901
MCV1,MIG,migori,2017,0.725726757
MCV2,MIG,migori,2017,0.374613314
MCV1,MIG,migori,2018,0.84294472
MCV2,MIG,migori,2018,0.494839005
MCV1,MIG,migori,2019,0.869402358
MCV2,MIG,migori,2019,0.588048533
MCV1,MIG,migori,2020,0.887774748
MCV2,MIG,migori,2020,0.56219635
MCV1,MIG,migori,2029,0.970410701
MCV2,MIG,migori,2029,0.727439005
MCV1,MIG,migori,2022,0.911923391
MCV2,MIG,migori,2022,0.643161132
MCV1,MIG,migori,2023,0.910410701
MCV2,MIG,migori,2023,0.667439005
MCV1,MSA,mombasa,2013,0.709675777
MCV2,MSA,mombasa,2013,0
MCV1,MSA,mombasa,2014,0.755344222
MCV2,MSA,mombasa,2014,0
MCV1,MSA,mombasa,2015,0.732708387
MCV2,MSA,mombasa,2015,0.271036533
MCV1,MSA,mombasa,2018,0.770960885
MCV2,MSA,mombasa,2018,0.445053268
MCV1,MSA,mombasa,2019,0.795162964
MCV2,MSA,mombasa,2019,0.531651275
MCV1,MSA,mombasa,2020,0.811956728
MCV2,MSA,mombasa,2020,0.510190674
MCV1,MSA,mombasa,2021,0.819472711
MCV2,MSA,mombasa,2021,0.560557696
MCV1,MSA,mombasa,2022,0.834053024
MCV2,MSA,mombasa,2022,0.588819486
MCV1,MSA,mombasa,2023,0.832657183
MCV2,MSA,mombasa,2023,0.616912108
MCV1,MSA,mombasa,2029,0.892657183
MCV2,MSA,mombasa,2029,0.676912108
MCV1,MSA,mombasa,2025,0.852657183
MCV2,MSA,mombasa,2025,0.636912108
MCV1,MSA,mombasa,2026,0.862657183
MCV2,MSA,mombasa,2026,0.646912108
MCV1,MSA,mombasa,2027,0.872657183
MCV2,MSA,mombasa,2027,0.656912108
MCV1,MSA,mombasa,2017,0.66375037
MCV2,MSA,mombasa,2017,0.34082333
MCV1,MSA,mombasa,2024,0.842657183
MCV2,MSA,mombasa,2024,0.626912108
MCV1,MSA,mombasa,2028,0.882657183
MCV2,MSA,mombasa,2028,0.666912108
MCV1,MSA,mombasa,2016,0.728600691
MCV2,MSA,mombasa,2016,0.30921196
MCV1,MSA,mombasa,2030,0.902657183
MCV2,MSA,mombasa,2030,0.686912108
MCV1,MGA,murang'a,2013,0.742357915
MCV2,MGA,murang'a,2013,0
MCV1,MGA,murang'a,2018,0.806468048
MCV2,MGA,murang'a,2018,0.536948145
MCV1,MGA,murang'a,2015,0.766441461
MCV2,MGA,murang'a,2015,0.329270861
MCV1,MGA,murang'a,2023,0.871002392
MCV2,MGA,murang'a,2023,0.717618248
MCV1,MGA,murang'a,2017,0.694328883
MCV2,MGA,murang'a,2017,0.417101086
MCV1,MGA,murang'a,2019,0.83178677
MCV2,MGA,murang'a,2019,0.637252689
MCV1,MGA,murang'a,2022,0.872462505
MCV2,MGA,murang'a,2022,0.69752338
MCV1,MGA,murang'a,2016,0.762158207
MCV2,MGA,murang'a,2016,0.375897154
MCV1,MGA,murang'a,2026,0.901002392
MCV2,MGA,murang'a,2026,0.747618248
MCV1,MGA,murang'a,2029,0.931002392
MCV2,MGA,murang'a,2029,0.777618248
MCV1,MGA,murang'a,2014,0.790132695
MCV2,MGA,murang'a,2014,0
MCV1,MGA,murang'a,2030,0.941002392
MCV2,MGA,murang'a,2030,0.787618248
MCV1,MGA,murang'a,2025,0.891002392
MCV2,MGA,murang'a,2025,0.737618248
MCV1,MGA,murang'a,2027,0.911002392
MCV2,MGA,murang'a,2027,0.757618248
MCV1,MGA,murang'a,2020,0.84935483
MCV2,MGA,murang'a,2020,0.609708391
MCV1,MGA,murang'a,2024,0.881002392
MCV2,MGA,murang'a,2024,0.727618248
MCV1,MGA,murang'a,2021,0.857216985
MCV2,MGA,murang'a,2021,0.668611234
MCV1,MGA,murang'a,2028,0.921002392
MCV2,MGA,murang'a,2028,0.767618248
MCV1,NBO,nairobi,2014,0.790412081
MCV2,NBO,nairobi,2014,0
MCV1,NBO,nairobi,2019,0.830567447
MCV2,NBO,nairobi,2019,0.568466547
MCV1,NBO,nairobi,2020,0.849642524
MCV2,NBO,nairobi,2020,0.546681529
MCV1,NBO,nairobi,2026,0.903151261
MCV2,NBO,nairobi,2026,0.685576059
MCV1,NBO,nairobi,2018,0.806753776
MCV2,NBO,nairobi,2018,0.478778176
MCV1,NBO,nairobi,2015,0.771202073
MCV2,NBO,nairobi,2015,0.295425119
MCV1,NBO,nairobi,2013,0.744317362
MCV2,NBO,nairobi,2013,0
MCV1,NBO,nairobi,2030,0.943151261
MCV2,NBO,nairobi,2030,0.725576059
MCV1,NBO,nairobi,2025,0.893151261
MCV2,NBO,nairobi,2025,0.675576059
MCV1,NBO,nairobi,2029,0.933151261
MCV2,NBO,nairobi,2029,0.715576059
MCV1,NBO,nairobi,2021,0.857506772
MCV2,NBO,nairobi,2021,0.600149261
MCV1,NBO,nairobi,2024,0.883151261
MCV2,NBO,nairobi,2024,0.665576059
MCV1,NBO,nairobi,2028,0.923151261
MCV2,NBO,nairobi,2028,0.705576059
MCV1,NBO,nairobi,2016,0.762426837
MCV2,NBO,nairobi,2016,0.332833297
MCV1,NBO,nairobi,2027,0.913151261
MCV2,NBO,nairobi,2027,0.695576059
MCV1,NBO,nairobi,2022,0.872461814
MCV2,NBO,nairobi,2022,0.627498191
MCV1,NBO,nairobi,2023,0.873151261
MCV2,NBO,nairobi,2023,0.655576059
MCV1,NBO,nairobi,2017,0.691280398
MCV2,NBO,nairobi,2017,0.360823691
MCV1,NKU,nakuru,2016,0.769170782
MCV2,NKU,nakuru,2016,0.350562821
MCV1,NKU,nakuru,2023,0.87903739
MCV2,NKU,nakuru,2023,0.679584868
MCV1,NKU,nakuru,2015,0.7737097
MCV2,NKU,nakuru,2015,0.30740668
MCV1,NKU,nakuru,2026,0.90903739
MCV2,NKU,nakuru,2026,0.709584868
MCV1,NKU,nakuru,2017,0.700342202
MCV2,NKU,nakuru,2017,0.384801179
MCV1,NKU,nakuru,2018,0.81388744
MCV2,NKU,nakuru,2018,0.502963348
MCV1,NKU,nakuru,2027,0.91903739
MCV2,NKU,nakuru,2027,0.719584868
MCV1,NKU,nakuru,2030,0.94903739
MCV2,NKU,nakuru,2030,0.749584868
MCV1,NKU,nakuru,2025,0.89903739
MCV2,NKU,nakuru,2025,0.699584868
MCV1,NKU,nakuru,2022,0.880434154
MCV2,NKU,nakuru,2022,0.656301265
MCV1,NKU,nakuru,2024,0.88903739
MCV2,NKU,nakuru,2024,0.689584868
MCV1,NKU,nakuru,2029,0.93903739
MCV2,NKU,nakuru,2029,0.739584868
MCV1,NKU,nakuru,2014,0.797402143
MCV2,NKU,nakuru,2014,0
MCV1,NKU,nakuru,2020,0.857161188
MCV2,NKU,nakuru,2020,0.572656568
MCV1,NKU,nakuru,2021,0.865095633
MCV2,NKU,nakuru,2021,0.628217056
MCV1,NKU,nakuru,2028,0.92903739
MCV2,NKU,nakuru,2028,0.729584868
MCV1,NKU,nakuru,2013,0.749306162
MCV2,NKU,nakuru,2013,0
MCV1,NKU,nakuru,2019,0.839142148
MCV2,NKU,nakuru,2019,0.597784678
MCV1,NDI,nandi,2020,0.813981135
MCV2,NDI,nandi,2020,0.519903007
MCV1,NDI,nandi,2013,0.711437224
MCV2,NDI,nandi,2013,0
MCV1,NDI,nandi,2019,0.797150614
MCV2,NDI,nandi,2019,0.541935465
MCV1,NDI,nandi,2030,0.904723909
MCV2,NDI,nandi,2030,0.696786391
MCV1,NDI,nandi,2026,0.864723909
MCV2,NDI,nandi,2026,0.656786391
MCV1,NDI,nandi,2021,0.821515848
MCV2,NDI,nandi,2021,0.571121275
MCV1,NDI,nandi,2027,0.874723909
MCV2,NDI,nandi,2027,0.666786391
MCV1,NDI,nandi,2018,0.772883305
MCV2,NDI,nandi,2018,0.453978821
MCV1,NDI,nandi,2025,0.854723909
MCV2,NDI,nandi,2025,0.646786391
MCV1,NDI,nandi,2017,0.665453388
MCV2,NDI,nandi,2017,0.348528275
MCV1,NDI,nandi,2029,0.894723909
MCV2,NDI,nandi,2029,0.686786391
MCV1,NDI,nandi,2028,0.884723909
MCV2,NDI,nandi,2028,0.676786391
MCV1,NDI,nandi,2023,0.834723909
MCV2,NDI,nandi,2023,0.626786391
MCV1,NDI,nandi,2024,0.844723909
MCV2,NDI,nandi,2024,0.636786391
MCV1,NDI,nandi,2022,0.836130393
MCV2,NDI,nandi,2022,0.599497713
MCV1,NDI,nandi,2016,0.730417579
MCV2,NDI,nandi,2016,0.315724755
MCV1,NDI,nandi,2014,0.757227739
MCV2,NDI,nandi,2014,0
MCV1,NDI,nandi,2015,0.734512389
MCV2,NDI,nandi,2015,0.276700107
MCV1,ROK,narok,2030,0.861099811
MCV2,ROK,narok,2030,0.587610689
MCV1,ROK,narok,2016,0.692237832
MCV2,ROK,narok,2016,0.246466583
MCV1,ROK,narok,2024,0.801099811
MCV2,ROK,narok,2024,0.527610689
MCV1,ROK,narok,2023,0.791099811
MCV2,ROK,narok,2023,0.517610689
MCV1,ROK,narok,2013,0.674255833
MCV2,ROK,narok,2013,0
MCV1,ROK,narok,2026,0.821099811
MCV2,ROK,narok,2026,0.547610689
MCV1,ROK,narok,2017,0.63062188
MCV2,ROK,narok,2017,0.270334952
MCV1,ROK,narok,2015,0.696139592
MCV2,ROK,narok,2015,0.216147105
MCV1,ROK,narok,2027,0.831099811
MCV2,ROK,narok,2027,0.557610689
MCV1,ROK,narok,2014,0.717647487
MCV2,ROK,narok,2014,0
MCV1,ROK,narok,2025,0.811099811
MCV2,ROK,narok,2025,0.537610689
MCV1,ROK,narok,2029,0.851099811
MCV2,ROK,narok,2029,0.577610689
MCV1,ROK,narok,2028,0.841099811
MCV2,ROK,narok,2028,0.567610689
MCV1,ROK,narok,2022,0.792430789
MCV2,ROK,narok,2022,0.481571292
MCV1,ROK,narok,2018,0.732485373
MCV2,ROK,narok,2018,0.357062421
MCV1,ROK,narok,2019,0.755480806
MCV2,ROK,narok,2019,0.429391105
MCV1,ROK,narok,2020,0.771431922
MCV2,ROK,narok,2020,0.413032966
MCV1,ROK,narok,2021,0.778572785
MCV2,ROK,narok,2021,0.454683377
MCV1,NYA,nyamira,2013,0.817247939
MCV2,NYA,nyamira,2013,0
MCV1,NYA,nyamira,2030,0.99
MCV2,NYA,nyamira,2030,0.821812766
MCV1,NYA,nyamira,2014,0.869839889
MCV2,NYA,nyamira,2014,0
MCV1,NYA,nyamira,2015,0.843753875
MCV2,NYA,nyamira,2015,0.357079915
MCV1,NYA,nyamira,2016,0.839045798
MCV2,NYA,nyamira,2016,0.407786855
MCV1,NYA,nyamira,2017,0.764511402
MCV2,NYA,nyamira,2017,0.449704886
MCV1,NYA,nyamira,2018,0.887821816
MCV2,NYA,nyamira,2018,0.578302314
MCV1,NYA,nyamira,2029,0.99
MCV2,NYA,nyamira,2029,0.811812766
MCV1,NYA,nyamira,2028,0.99
MCV2,NYA,nyamira,2028,0.801812766
MCV1,NYA,nyamira,2019,0.915666454
MCV2,NYA,nyamira,2019,0.681027661
MCV1,NYA,nyamira,2026,0.988869092
MCV2,NYA,nyamira,2026,0.781812766
MCV1,NYA,nyamira,2021,0.943697787
MCV2,NYA,nyamira,2021,0.708426601
MCV1,NYA,nyamira,2025,0.978869092
MCV2,NYA,nyamira,2025,0.771812766
MCV1,NYA,nyamira,2023,0.958869092
MCV2,NYA,nyamira,2023,0.751812766
MCV1,NYA,nyamira,2020,0.935042465
MCV2,NYA,nyamira,2020,0.647911041
MCV1,NYA,nyamira,2024,0.968869092
MCV2,NYA,nyamira,2024,0.761812766
MCV1,NYA,nyamira,2022,0.960462264
MCV2,NYA,nyamira,2022,0.734073184
MCV1,NYA,nyamira,2027,0.99
MCV2,NYA,nyamira,2027,0.791812766
MCV1,NDR,nyandarua,2015,0.776254648
MCV2,NDR,nyandarua,2015,0.330575052
MCV1,NDR,nyandarua,2019,0.842435438
MCV2,NDR,nyandarua,2019,0.639696821
MCV1,NDR,nyandarua,2017,0.703386749
MCV2,NDR,nyandarua,2017,0.417782424
MCV1,NDR,nyandarua,2018,0.816808544
MCV2,NDR,nyandarua,2018,0.539218184
MCV1,NDR,nyandarua,2013,0.751872364
MCV2,NDR,nyandarua,2013,0
MCV1,NDR,nyandarua,2030,0.952165508
MCV2,NDR,nyandarua,2030,0.789361736
MCV1,NDR,nyandarua,2016,0.771931724
MCV2,NDR,nyandarua,2016,0.377370786
MCV1,NDR,nyandarua,2026,0.912165508
MCV2,NDR,nyandarua,2026,0.749361736
MCV1,NDR,nyandarua,2022,0.88364387
MCV2,NDR,nyandarua,2022,0.699375289
MCV1,NDR,nyandarua,2020,0.86024669
MCV2,NDR,nyandarua,2020,0.611822403
MCV1,NDR,nyandarua,2027,0.922165508
MCV2,NDR,nyandarua,2027,0.759361736
MCV1,NDR,nyandarua,2021,0.86820966
MCV2,NDR,nyandarua,2021,0.670770696
MCV1,NDR,nyandarua,2028,0.932165508
MCV2,NDR,nyandarua,2028,0.769361736
MCV1,NDR,nyandarua,2014,0.800264715
MCV2,NDR,nyandarua,2014,0
MCV1,NDR,nyandarua,2024,0.892165508
MCV2,NDR,nyandarua,2024,0.729361736
MCV1,NDR,nyandarua,2023,0.882165508
MCV2,NDR,nyandarua,2023,0.719361736
MCV1,NDR,nyandarua,2029,0.942165508
MCV2,NDR,nyandarua,2029,0.779361736
MCV1,NDR,nyandarua,2025,0.902165508
MCV2,NDR,nyandarua,2025,0.739361736
MCV1,YRI,nyeri,2021,0.816068392
MCV2,YRI,nyeri,2021,0.620373531
MCV1,YRI,nyeri,2020,0.808583646
MCV2,YRI,nyeri,2020,0.565154733
MCV1,YRI,nyeri,2016,0.725574617
MCV2,YRI,nyeri,2016,0.347051682
MCV1,YRI,nyeri,2015,0.729630207
MCV2,YRI,nyeri,2015,0.303943235
MCV1,YRI,nyeri,2030,0.899184179
MCV2,YRI,nyeri,2030,0.742980548
MCV1,YRI,nyeri,2022,0.830583239
MCV2,YRI,nyeri,2022,0.649405623
MCV1,YRI,nyeri,2027,0.869184179
MCV2,YRI,nyeri,2027,0.712980548
MCV1,YRI,nyeri,2023,0.829184179
MCV2,YRI,nyeri,2023,0.672980548
MCV1,YRI,nyeri,2026,0.859184179
MCV2,YRI,nyeri,2026,0.702980548
MCV1,YRI,nyeri,2014,0.752207116
MCV2,YRI,nyeri,2014,0
MCV1,YRI,nyeri,2013,0.706715607
MCV2,YRI,nyeri,2013,0
MCV1,YRI,nyeri,2019,0.79185128
MCV2,YRI,nyeri,2019,0.589831478
MCV1,YRI,nyeri,2024,0.839184179
MCV2,YRI,nyeri,2024,0.682980548
MCV1,YRI,nyeri,2028,0.879184179
MCV2,YRI,nyeri,2028,0.722980548
MCV1,YRI,nyeri,2018,0.767758558
MCV2,YRI,nyeri,2018,0.495879567
MCV1,YRI,nyeri,2029,0.889184179
MCV2,YRI,nyeri,2029,0.732980548
MCV1,YRI,nyeri,2017,0.661162497
MCV2,YRI,nyeri,2017,0.38768067
MCV1,YRI,nyeri,2025,0.849184179
MCV2,YRI,nyeri,2025,0.692980548
MCV1,SMB,samburu,2030,0.768000569
MCV2,SMB,samburu,2030,0.426033895
MCV1,SMB,samburu,2026,0.728000569
MCV2,SMB,samburu,2026,0.386033895
MCV1,SMB,samburu,2016,0.610799268
MCV2,SMB,samburu,2016,0.15275078
MCV1,SMB,samburu,2023,0.698000569
MCV2,SMB,samburu,2023,0.356033895
MCV1,SMB,samburu,2018,0.646314783
MCV2,SMB,samburu,2018,0.221540634
MCV1,SMB,samburu,2015,0.614174876
MCV2,SMB,samburu,2015,0.13391094
MCV1,SMB,samburu,2027,0.738000569
MCV2,SMB,samburu,2027,0.396033895
MCV1,SMB,samburu,2017,0.556561092
MCV2,SMB,samburu,2017,0.168678663
MCV1,SMB,samburu,2021,0.686972021
MCV2,SMB,samburu,2021,0.284559298
MCV1,SMB,samburu,2024,0.708000569
MCV2,SMB,samburu,2024,0.366033895
MCV1,SMB,samburu,2025,0.718000569
MCV2,SMB,samburu,2025,0.376033895
MCV1,SMB,samburu,2022,0.699203819
MCV2,SMB,samburu,2022,0.306859464
MCV1,SMB,samburu,2028,0.748000569
MCV2,SMB,samburu,2028,0.406033895
MCV1,SMB,samburu,2019,0.666582878
MCV2,SMB,samburu,2019,0.268640798
MCV1,SMB,samburu,2020,0.680671313
MCV2,SMB,samburu,2020,0.258000216
MCV1,SMB,samburu,2029,0.758000569
MCV2,SMB,samburu,2029,0.416033895
MCV1,SMB,samburu,2014,0.633220412
MCV2,SMB,samburu,2014,0
MCV1,SMB,samburu,2013,0.594905868
MCV2,SMB,samburu,2013,0
MCV1,SIA,siaya,2013,0.807466361
MCV2,SIA,siaya,2013,0
MCV1,SIA,siaya,2014,0.8594208
MCV2,SIA,siaya,2014,0
MCV1,SIA,siaya,2020,0.9238413
MCV2,SIA,siaya,2020,0.568841501
MCV1,SIA,siaya,2021,0.932392948
MCV2,SIA,siaya,2021,0.622679424
MCV1,SIA,siaya,2028,0.99
MCV2,SIA,siaya,2028,0.721955739
MCV1,SIA,siaya,2019,0.904721089
MCV2,SIA,siaya,2019,0.59675282
MCV1,SIA,siaya,2029,0.99
MCV2,SIA,siaya,2029,0.731955739
MCV1,SIA,siaya,2030,0.99
MCV2,SIA,siaya,2030,0.741955739
MCV1,SIA,siaya,2015,0.833670786
MCV2,SIA,siaya,2015,0.308759096
MCV1,SIA,siaya,2026,0.977392534
MCV2,SIA,siaya,2026,0.701955739
MCV1,SIA,siaya,2016,0.828994584
MCV2,SIA,siaya,2016,0.352249746
MCV1,SIA,siaya,2027,0.987392534
MCV2,SIA,siaya,2027,0.711955739
MCV1,SIA,siaya,2018,0.877187579
MCV2,SIA,siaya,2018,0.504093253
MCV1,SIA,siaya,2024,0.957392534
MCV2,SIA,siaya,2024,0.681955739
MCV1,SIA,siaya,2023,0.947392534
MCV2,SIA,siaya,2023,0.671955739
MCV1,SIA,siaya,2025,0.967392534
MCV2,SIA,siaya,2025,0.691955739
MCV1,SIA,siaya,2022,0.948966223
MCV2,SIA,siaya,2022,0.647870867
MCV1,SIA,siaya,2017,0.755214545
MCV2,SIA,siaya,2017,0.382024493
MCV1,TTA,taita taveta,2030,0.964999597
MCV2,TTA,taita taveta,2030,0.798707868
MCV1,TTA,taita taveta,2016,0.78316545
MCV2,TTA,taita taveta,2016,0.384303294
MCV1,TTA,taita taveta,2023,0.894999597
MCV2,TTA,taita taveta,2023,0.728707868
MCV1,TTA,taita taveta,2028,0.944999597
MCV2,TTA,taita taveta,2028,0.778707868
MCV1,TTA,taita taveta,2015,0.787540551
MCV2,TTA,taita taveta,2015,0.336632921
MCV1,TTA,taita taveta,2026,0.924999597
MCV2,TTA,taita taveta,2026,0.758707868
MCV1,TTA,taita taveta,2022,0.896498458
MCV2,TTA,taita taveta,2022,0.709419857
MCV1,TTA,taita taveta,2027,0.934999597
MCV2,TTA,taita taveta,2027,0.768707868
MCV1,TTA,taita taveta,2029,0.954999597
MCV2,TTA,taita taveta,2029,0.788707868
MCV1,TTA,taita taveta,2014,0.811909856
MCV2,TTA,taita taveta,2014,0
MCV1,TTA,taita taveta,2018,0.828695691
MCV2,TTA,taita taveta,2018,0.548727337
MCV1,TTA,taita taveta,2025,0.914999597
MCV2,TTA,taita taveta,2025,0.748707868
MCV1,TTA,taita taveta,2024,0.904999597
MCV2,TTA,taita taveta,2024,0.738707868
MCV1,TTA,taita taveta,2013,0.762811014
MCV2,TTA,taita taveta,2013,0
MCV1,TTA,taita taveta,2019,0.854673844
MCV2,TTA,taita taveta,2019,0.650287888
MCV1,TTA,taita taveta,2021,0.880845424
MCV2,TTA,taita taveta,2021,0.681140377
MCV1,TTA,taita taveta,2017,0.713577326
MCV2,TTA,taita taveta,2017,0.424833769
MCV1,TTA,taita taveta,2020,0.872766568
MCV2,TTA,taita taveta,2020,0.621532135
MCV1,TRI,tana river,2024,0.791545634
MCV2,TRI,tana river,2024,0.516448119
MCV1,TRI,tana river,2013,0.666112552
MCV2,TRI,tana river,2013,0
MCV1,TRI,tana river,2020,0.762135671
MCV2,TRI,tana river,2020,0.402304771
MCV1,TRI,tana river,2027,0.821545634
MCV2,TRI,tana river,2027,0.546448119
MCV1,TRI,tana river,2019,0.746353351
MCV2,TRI,tana river,2019,0.418251128
MCV1,TRI,tana river,2028,0.831545634
MCV2,TRI,tana river,2028,0.556448119
MCV1,TRI,tana river,2030,0.851545634
MCV2,TRI,tana river,2030,0.576448119
MCV1,TRI,tana river,2025,0.801545634
MCV2,TRI,tana river,2025,0.526448119
MCV1,TRI,tana river,2016,0.683897099
MCV2,TRI,tana river,2016,0.240221982
MCV1,TRI,tana river,2017,0.623157791
MCV2,TRI,tana river,2017,0.264236857
MCV1,TRI,tana river,2014,0.708999375
MCV2,TRI,tana river,2014,0
MCV1,TRI,tana river,2015,0.687699038
MCV2,TRI,tana river,2015,0.210610554
MCV1,TRI,tana river,2026,0.811545634
MCV2,TRI,tana river,2026,0.536448119
MCV1,TRI,tana river,2021,0.769190463
MCV2,TRI,tana river,2021,0.442916988
MCV1,TRI,tana river,2018,0.723659321
MCV2,TRI,tana river,2018,0.347755215
MCV1,TRI,tana river,2023,0.781545634
MCV2,TRI,tana river,2023,0.506448119
MCV1,TRI,tana river,2022,0.782873455
MCV2,TRI,tana river,2022,0.469528328
MCV1,TRI,tana river,2029,0.841545634
MCV2,TRI,tana river,2029,0.566448119
MCV1,TNI,tharaka-nithi,2025,0.883478124
MCV2,TNI,tharaka-nithi,2025,0.688395533
MCV1,TNI,tharaka-nithi,2027,0.903478124
MCV2,TNI,tharaka-nithi,2027,0.708395533
MCV1,TNI,tharaka-nithi,2013,0.735944802
MCV2,TNI,tharaka-nithi,2013,0
MCV1,TNI,tharaka-nithi,2014,0.78331821
MCV2,TNI,tharaka-nithi,2014,0
MCV1,TNI,tharaka-nithi,2015,0.759800406
MCV2,TNI,tharaka-nithi,2015,0.300418708
MCV1,TNI,tharaka-nithi,2028,0.913478124
MCV2,TNI,tharaka-nithi,2028,0.718395533
MCV1,TNI,tharaka-nithi,2016,0.75558552
MCV2,TNI,tharaka-nithi,2016,0.34283132
MCV1,TNI,tharaka-nithi,2017,0.688452505
MCV2,TNI,tharaka-nithi,2017,0.377811522
MCV1,TNI,tharaka-nithi,2018,0.799513372
MCV2,TNI,tharaka-nithi,2018,0.492065961
MCV1,TNI,tharaka-nithi,2019,0.824577357
MCV2,TNI,tharaka-nithi,2019,0.585795988
MCV1,TNI,tharaka-nithi,2020,0.842029865
MCV2,TNI,tharaka-nithi,2020,0.56124523
MCV1,TNI,tharaka-nithi,2030,0.933478124
MCV2,TNI,tharaka-nithi,2030,0.738395533
MCV1,TNI,tharaka-nithi,2026,0.893478124
MCV2,TNI,tharaka-nithi,2026,0.698395533
MCV1,TNI,tharaka-nithi,2023,0.863478124
MCV2,TNI,tharaka-nithi,2023,0.668395533
MCV1,TNI,tharaka-nithi,2024,0.873478124
MCV2,TNI,tharaka-nithi,2024,0.678395533
MCV1,TNI,tharaka-nithi,2029,0.923478124
MCV2,TNI,tharaka-nithi,2029,0.728395533
MCV1,TNI,tharaka-nithi,2021,0.849824203
MCV2,TNI,tharaka-nithi,2021,0.615945128
MCV1,TNI,tharaka-nithi,2022,0.864929778
MCV2,TNI,tharaka-nithi,2022,0.644381822
MCV1,TZI,trans nzoia,2015,0.726930181
MCV2,TZI,trans nzoia,2015,0.244581383
MCV1,TZI,trans nzoia,2013,0.704088404
MCV2,TZI,trans nzoia,2013,0
MCV1,TZI,trans nzoia,2020,0.805570071
MCV2,TZI,trans nzoia,2020,0.465214534
MCV1,TZI,trans nzoia,2016,0.722870209
MCV2,TZI,trans nzoia,2016,0.278890324
MCV1,TZI,trans nzoia,2025,0.846101693
MCV2,TZI,trans nzoia,2025,0.591067237
MCV1,TZI,trans nzoia,2014,0.74940352
MCV2,TZI,trans nzoia,2014,0
MCV1,TZI,trans nzoia,2019,0.788912624
MCV2,TZI,trans nzoia,2019,0.484089793
MCV1,TZI,trans nzoia,2021,0.81302693
MCV2,TZI,trans nzoia,2021,0.511615789
MCV1,TZI,trans nzoia,2022,0.82749374
MCV2,TZI,trans nzoia,2022,0.539319655
MCV1,TZI,trans nzoia,2023,0.826101693
MCV2,TZI,trans nzoia,2023,0.571067237
MCV1,TZI,trans nzoia,2026,0.856101693
MCV2,TZI,trans nzoia,2026,0.601067237
MCV1,TZI,trans nzoia,2029,0.886101693
MCV2,TZI,trans nzoia,2029,0.631067237
MCV1,TZI,trans nzoia,2027,0.866101693
MCV2,TZI,trans nzoia,2027,0.611067237
MCV1,TZI,trans nzoia,2024,0.836101693
MCV2,TZI,trans nzoia,2024,0.581067237
MCV1,TZI,trans nzoia,2030,0.896101693
MCV2,TZI,trans nzoia,2030,0.641067237
MCV1,TZI,trans nzoia,2028,0.876101693
MCV2,TZI,trans nzoia,2028,0.621067237
MCV1,TZI,trans nzoia,2017,0.65853575
MCV2,TZI,trans nzoia,2017,0.304768645
MCV1,TZI,trans nzoia,2018,0.764897448
MCV2,TZI,trans nzoia,2018,0.403686452
MCV1,TRK,turkana,2013,0.64519702
MCV2,TRK,turkana,2013,0
MCV1,TRK,turkana,2016,0.662417612
MCV2,TRK,turkana,2016,0.216736254
MCV1,TRK,turkana,2017,0.603501752
MCV2,TRK,turkana,2017,0.239038854
MCV1,TRK,turkana,2023,0.757005889
MCV2,TRK,turkana,2023,0.46611702
MCV1,TRK,turkana,2027,0.797005889
MCV2,TRK,turkana,2027,0.50611702
MCV1,TRK,turkana,2024,0.767005889
MCV2,TRK,turkana,2024,0.47611702
MCV1,TRK,turkana,2018,0.700932585
MCV2,TRK,turkana,2018,0.313682014
MCV1,TRK,turkana,2029,0.817005889
